2015-01-23 06:00:00,39974.96,37418,0
2015-01-23 07:00:00,44183.11,38185,0
2015-01-23 08:00:00,45665.54,39984,0
2015-01-23 09:00:00,45019.58,41689,0
2015-01-23 10:00:00,44633.29,42688,0
2015-01-23 11:00:00,44009.7,43271,0
2015-01-23 12:00:00,43163.98,43493,0
2015-01-23 13:00:00,42233.97,43394,0
2015-01-23 14:00:00,41406.02,43046,0
2015-01-23 15:00:00,40435.87,42554,0
2015-01-23 16:00:00,39766.33,41918,0
2015-01-23 17:00:00,39829.21,41272,0
2015-01-23 18:00:00,40971.48,40839,0
2015-01-23 19:00:00,43457.3,40879,0
2015-01-23 20:00:00,43726.56,41652,0
2015-01-23 21:00:00,43616.7,42274,0
2015-01-23 22:00:00,42970,42677,0
2015-01-23 23:00:00,41623.32,42765,0
2015-01-24 00:00:00,40104.59,42422,0
2015-01-24 01:00:00,39053.86,41727,0
2015-01-24 02:00:00,38510.78,40925,0
2015-01-24 03:00:00,38455.55,40200,0
2015-01-24 04:00:00,38719.13,39677,0
2015-01-24 05:00:00,39486.49,39389,0
2015-01-24 06:00:00,41038.72,39418,0
2015-01-24 07:00:00,43132.2,39904,0
2015-01-24 08:00:00,44732.05,40873,0
2015-01-24 09:00:00,44715.21,42030,0
2015-01-24 10:00:00,43331.44,42836,0
2015-01-24 11:00:00,41107.15,42984,0
2015-01-24 12:00:00,38496.08,42421,0
2015-01-24 13:00:00,36094.88,41243,0
2015-01-24 14:00:00,33978.11,39699,0
2015-01-24 15:00:00,32522.07,37982,0
2015-01-24 16:00:00,31697.96,36344,0
2015-01-24 17:00:00,31458.56,34950,0
2015-01-24 18:00:00,32489.52,33902,0
2015-01-24 19:00:00,35425.2,33478,0
2015-01-24 20:00:00,36181.52,34062,0
2015-01-24 21:00:00,36332.98,34698,0
2015-01-24 22:00:00,36126.62,35188,0
2015-01-24 23:00:00,35235.2,35470,0
2015-01-25 00:00:00,34058.76,35399,0
2015-01-25 01:00:00,33190.13,34997,0
2015-01-25 02:00:00,32734.43,34455,0
2015-01-25 03:00:00,32630.8,33938,0
2015-01-25 04:00:00,32816.46,33546,0
2015-01-25 05:00:00,33394.68,33327,0
2015-01-25 06:00:00,34524.02,33347,0
2015-01-25 07:00:00,35943.2,33700,0
2015-01-25 08:00:00,37207.43,34373,0
2015-01-25 09:00:00,37524.66,35223,0
2015-01-25 10:00:00,36541.48,35913,0
2015-01-25 11:00:00,34929.15,36102,0
2015-01-25 12:00:00,33443.39,35750,0
2015-01-25 13:00:00,32313.67,35058,0
2015-01-25 14:00:00,31408.43,34234,0
2015-01-25 15:00:00,30678.36,33386,0
2015-01-25 16:00:00,30351.97,32574,0
2015-01-25 17:00:00,30481.92,31907,0
2015-01-25 18:00:00,31665.68,31479,0
2015-01-25 19:00:00,34762.56,31535,0
2015-01-25 20:00:00,35665.31,32503,0
2015-01-25 21:00:00,35612.46,33452,0
2015-01-25 22:00:00,34836.28,34100,0
2015-01-25 23:00:00,33243.08,34321,0
2015-01-26 00:00:00,31439.22,33997,0
2015-01-26 01:00:00,30403.2,33230,0
2015-01-26 02:00:00,30142.5,32382,0
2015-01-26 03:00:00,30462.99,31710,0
2015-01-26 04:00:00,31220.61,31336,0
2015-01-26 05:00:00,32897.42,31301,0
2015-01-26 06:00:00,36486.59,31780,0
2015-01-26 07:00:00,41544.46,33192,0
2015-01-26 08:00:00,42909.92,35697,0
2015-01-26 09:00:00,41056.68,37861,0
